index,name,type,island,confidence,score,candidateSource,candidateIndex,candidateName,lat,lng,reason
2273,Sara Hill,bay,st_thomas,weak,0.8,geographic_index,1578,Maria Hill,18.359333337383298,-64.98905345449211,weak_similarity
2274,Sarton Hill,estate,st_croix,none,0.737,geographic_index,13,Altona Hill,17.74747,-64.69236,weak_similarity
2277,Savana Eill,point,st_thomas,review,0.92,geographic_index,2278,Savana Island,18.3409417799056,-65.07956596206054,contains_clean_slug
2281,Savanna,estate,st_croix,none,0.439,geographic_index,10,ALTONA,17.747965284366,-64.69015943989746,weak_similarity
2282,Sboy Point,estate,st_croix,none,0.61,geographic_index,2309,SHOYS,17.756881054978102,-64.68080993897975,weak_similarity
2283,Schimmelmann,estate,st_thomas,none,0.343,geographic_index,1081,HOFFMAN,18.33237718839525,-64.8970447926404,weak_similarity
2284,School-of-Fish,historic,st_thomas,none,0.4,geographic_index,1740,NISKY,18.33151089875325,-64.9576625505323,weak_similarity
2285,Schooner Channel,historic,st_thomas,none,0.375,geographic_index,93,Benner Hill,18.330419,-64.859625,weak_similarity
2286,Schorbomanok,point,st_thomas,none,0.417,geographic_index,1081,HOFFMAN,18.33237718839525,-64.8970447926404,weak_similarity
2287,Sdadboarcf Shoal,point,st_thomas,none,0.375,geographic_index,1118,Hull Bay,18.3709,-64.9547,weak_similarity
2288,SE,point,st_thomas,none,0.01,geographic_index,87,Bellevue Hill,18.3265528432309,-64.9212594012035,
2290,Seeven Ridge,estate,st_john,none,0.51,geographic_index,2414,STEVEN CAY,18.33000650755955,-64.80740381518945,weak_similarity
2291,Seeven Trail,estate,st_thomas,none,0.427,geographic_index,879,FRYDENDAL,18.3484265706152,-64.87336686139005,weak_similarity
2294,Sempill,estate,st_thomas,none,0.439,geographic_index,2329,SMITH BAY,18.335278251441,-64.86171891676014,weak_similarity
2295,Sessman,estate,st_thomas,none,0.439,geographic_index,1081,HOFFMAN,18.33237718839525,-64.8970447926404,weak_similarity
2299,Sflbodker,estate,st_croix,none,0.454,geographic_index,149,BODKIN,17.75023931514295,-64.8357929761099,weak_similarity
2300,Shark Islet or Cay,point,st_thomas,none,0.444,geographic_index,2252,SALT CAY,18.361460176887647,-65.05306615329525,weak_similarity
2301,Shelf Point,point,st_thomas,none,0.4,geographic_index,1117,HULL,18.367754652070353,-64.95262479216476,weak_similarity
2302,Shipley Battery,bay,st_thomas,none,0.333,geographic_index,1265,KINGS' QUARTER,18.341951771996698,-64.92744649382395,weak_similarity
2303,Shipley Battery,island,st_thomas,none,0.333,geographic_index,1265,KINGS' QUARTER,18.341951771996698,-64.92744649382395,weak_similarity
2304,Shipley Battery,battery,st_thomas,none,0.391,geographic_index,403,CATHERINEBERG,18.3450964261188,-64.93264931271824,weak_similarity
2305,Shipley Hill,estate,st_croix,none,0.593,geographic_index,31,Annaly Hill,17.75136,-64.85515,weak_similarity
2306,Shop,estate,st_thomas,none,0.51,geographic_index,1101,HOPE,18.3626612187422,-65.001633113491,weak_similarity
2308,Shoy Washer Point,point,st_croix,none,0.455,geographic_index,2309,SHOYS,17.756881054978102,-64.68080993897975,weak_similarity
2311,Sibbe Bay,bay,st_john,none,0.667,geographic_index,2312,SIEBEN,18.33083556385315,-64.76140560058866,weak_similarity
2317,Signal Hill,estate,st_croix,none,0.737,geographic_index,2321,SION HILL,17.7413533677827,-64.7466808919266,weak_similarity
2318,Signal Hill Battery,battery,st_thomas,none,0.37,geographic_index,104,Bethesda Hill,18.3559062831591,-65.00835365155365,weak_similarity
2319,Signal Hill Trail,hill,st_thomas,none,0.51,geographic_index,1578,Maria Hill,18.359333337383298,-64.98905345449211,weak_similarity
2322,Skipper Jaeob Rock,point,st_thomas,none,0.389,geographic_index,2587,UPPER JOHN DUNKO,18.3468398283624,-64.9513046384204,weak_similarity
2325,Slob,estate,st_thomas,none,0.343,geographic_index,2410,STAABI,18.34908224179825,-64.9388313298573,weak_similarity
2326,Slob Bay,estate,st_thomas,none,0.343,geographic_index,2410,STAABI,18.34908224179825,-64.9388313298573,weak_similarity
2327,Slob Estate,estate,st_croix,none,0.51,geographic_index,153,BODY SLOB,17.73581643988735,-64.7763236519917,weak_similarity
2333,Smithfleld,estate,st_croix,none,0.555,geographic_index,2387,SPRINGFIELD,17.73250369215545,-64.83460195498935,weak_similarity
2334,Smiths Punt,point,st_thomas,review,0.92,geographic_index,2329,SMITH BAY,18.335278251441,-64.86171891676014,contains_clean_slug
2335,Sndth'8 Bay Point,bay,st_thomas,none,0.51,geographic_index,2330,Smith Bay Road,18.335278251441,-64.86171891676014,weak_similarity
2336,Snelfelt Bay,bay,st_thomas,none,0.375,geographic_index,2129,Retreat,18.34264445784635,-64.88706827427085,weak_similarity
2337,Sng'armill Hill,estate,st_john,none,0.5,geographic_index,325,Caneel Hill,18.34305825172645,-64.7874874960091,weak_similarity
2339,Snint George,estate,st_thomas,none,0.51,geographic_index,2740,WINTBERG,18.3499803674524,-64.90399697526581,weak_similarity
2342,Soldier Bay,estate,st_croix,none,0.51,geographic_index,2254,SALT RIVER,17.774191067180702,-64.7642277944249,weak_similarity
2343,Soldier Hill,estate,st_john,none,0.538,geographic_index,1400,Leinster Hill,18.36092071796525,-64.71843131202445,weak_similarity
2346,Solitude Bay,estate,st_thomas,none,0.385,geographic_index,826,FORTUNA,18.34910707085145,-65.0142865514324,weak_similarity
2349,Sorgenfri Glut,estate,st_thomas,none,0.45,geographic_index,2348,SORGENFRI EASTERN PORTION,18.367491600136248,-64.98491852585181,weak_similarity
2350,Sorgenfri Hill,hill,st_thomas,none,0.589,geographic_index,104,Bethesda Hill,18.3559062831591,-65.00835365155365,weak_similarity
2351,Sorgenfri Ridge,point,st_thomas,none,0.529,geographic_index,2268,Santa Maria Ridge,18.359333337383298,-64.98905345449211,weak_similarity
2360,Southgate Farm,estate,st_thomas,none,0.367,geographic_index,523,CONTANT 7A,18.34442312704015,-64.95865161016525,weak_similarity
2363,Southgate Plain,estate,st_croix,review,0.93,geographic_index,2357,South Bay,17.74356362461915,-64.7692203635706,contains_clean_slug
2365,Southside,point,st_thomas,none,0.417,geographic_index,2331,Smith’s Field,18.335278251441,-64.86171891676014,weak_similarity
2366,Southside k a b,point,st_thomas,none,0.4,geographic_index,2272,Sapphire Beach,18.3348,-64.8493,weak_similarity
2368,Southside Road,point,st_croix,review,0.92,geographic_index,2357,South Bay,17.74356362461915,-64.7692203635706,contains_clean_slug
2370,Southwest Anchorage,point,st_croix,review,0.92,geographic_index,2357,South Bay,17.74356362461915,-64.7692203635706,contains_clean_slug
2371,Southwest Point,estate,st_thomas,none,0.343,geographic_index,12,ALTONA & WELGUNST,18.3412699576036,-64.94410778172886,weak_similarity
2372,Southwest Shoal,point,st_croix,review,0.92,geographic_index,2357,South Bay,17.74356362461915,-64.7692203635706,contains_clean_slug
2373,SoZO,point,st_croix,none,0.4,geographic_index,2309,SHOYS,17.756881054978102,-64.68080993897975,weak_similarity
2376,Spanishtown,estate,st_john,none,0.465,geographic_index,1864,PASTORY,18.3333478812037,-64.78450558337934,weak_similarity
2378,Sprat Bay,bay,water_island,none,0.067,geographic_index,1096,Honeymoon Beach,18.3195,-64.9517,weak_similarity
2380,Sprat Point,estate,water_island,none,0.067,geographic_index,1096,Honeymoon Beach,18.3195,-64.9517,weak_similarity
2382,Spring Bay,bay,st_croix,review,0.92,geographic_index,2383,SPRING GARDEN,17.7618197701666,-64.86168761714396,contains_clean_slug
2384,Spring Gut,bay,st_thomas,none,0.427,geographic_index,353,Caretbay Gut,18.36457293689035,-64.97608543520525,weak_similarity
2386,Spring Point,bay,st_thomas,none,0.343,geographic_index,2330,Smith Bay Road,18.335278251441,-64.86171891676014,weak_similarity
2388,Springgarden,estate,st_thomas,none,0.474,geographic_index,729,Emancipation Garden,18.3412,-64.9316,weak_similarity
2389,Springgarden Gut,estate,st_thomas,none,0.438,geographic_index,2266,Santa Maria Gut,18.359333337383298,-64.98905345449211,weak_similarity
2390,Springgut,estate,st_thomas,none,0.4,geographic_index,2266,Santa Maria Gut,18.359333337383298,-64.98905345449211,weak_similarity
2391,Springgut Notch,estate,st_thomas,none,0.343,geographic_index,1621,MISGUNST,18.35687840900315,-64.9333822333455,weak_similarity
2392,Springs,estate,st_thomas,none,0.439,geographic_index,35,Arons Estate,18.35358,-64.96938,weak_similarity
2395,St,estate,st_croix,none,0.01,geographic_index,1,A PIECE OF LAND EAST,17.755309796812,-64.5703082254501,
2396,St,historic,st_croix,none,0.01,geographic_index,855,Fort Frederik,17.7129,-64.8832,
2399,St,point,st_thomas,none,0.01,geographic_index,87,Bellevue Hill,18.3265528432309,-64.9212594012035,
2411,Stalley Bay,bay,st_thomas,none,0.429,geographic_index,2410,STAABI,18.34908224179825,-64.9388313298573,weak_similarity
2412,Stepmar Cay,island,st_thomas,none,0.5,geographic_index,691,DUTCHMAN CAP,18.37996707126645,-65.0617794059329,weak_similarity
2416,Stioha,estate,st_croix,none,0.51,geographic_index,2313,SIGHT,17.73987143959825,-64.6613933440346,weak_similarity
2419,Stony Bay,bay,st_thomas,none,0.51,geographic_index,192,Botany Bay,18.35401195896805,-65.03347371262775,weak_similarity
2420,Stonyground,estate,st_john,none,0.477,geographic_index,864,FREEMAN'S GROUND,18.3322080432784,-64.7107281424398,weak_similarity
2421,Store Princeas,estate,st_croix,none,0.698,geographic_index,1472,Little Princeasa,17.753763,-64.726016,weak_similarity
2425,Stragglers,estate,st_thomas,none,0.41,geographic_index,210,Brewers Bay,18.3444,-64.9782,weak_similarity
2426,Strawberry,estate,st_croix,review,0.93,geographic_index,2427,STRAWBERRY HILL,17.7328185877428,-64.75815600746235,contains_clean_slug
2429,Stumpka Bay,bay,st_thomas,none,0.374,geographic_index,2265,Santa Maria Bay,18.359333337383298,-64.98905345449211,weak_similarity
2430,Stumpy Bay,bay,st_thomas,none,0.375,geographic_index,2252,SALT CAY,18.361460176887647,-65.05306615329525,weak_similarity
2431,Stumpy Point,bay,st_thomas,none,0.375,geographic_index,2252,SALT CAY,18.361460176887647,-65.05306615329525,weak_similarity
2433,Suckerbush,point,st_thomas,none,0.364,geographic_index,1825,OUTER BRASS ISLAND,18.396771896594352,-64.97125115098954,weak_similarity
2435,Sugar Bay,estate,st_thomas,review,0.93,geographic_index,2511,THOMAS - SUGAR ESTATE,18.33908620282785,-64.91779047822504,contains_clean_slug
2437,Sugarloaf Hill,hill,st_thomas,none,0.694,geographic_index,1578,Maria Hill,18.359333337383298,-64.98905345449211,weak_similarity
2438,Sugarloaf Peak,estate,st_croix,none,0.296,geographic_index,919,GOLDEN ROCK,17.750492234111952,-64.72131271062725,weak_similarity
2439,Sugas Bay,bay,st_thomas,none,0.4,geographic_index,2220,SABA ISLAND,18.305365213967647,-65.0001933420265,weak_similarity
2440,Suhnn,estate,st_thomas,none,0.343,geographic_index,2279,SAVANA ISLAND,18.3409417799056,-65.07956596206054,weak_similarity
2442,Sula Cay,island,st_thomas,none,0.75,geographic_index,2252,SALT CAY,18.361460176887647,-65.05306615329525,weak_similarity
2443,Sunsi Bay,bay,st_thomas,none,0.5,geographic_index,1621,MISGUNST,18.35687840900315,-64.9333822333455,weak_similarity
2444,Sunsi Point,bay,st_thomas,none,0.5,geographic_index,1621,MISGUNST,18.35687840900315,-64.9333822333455,weak_similarity
2446,Surlaine Point,bay,st_thomas,none,0.375,geographic_index,2278,Savana Island,18.3409417799056,-65.07956596206054,weak_similarity
2447,Susannabarg,estate,st_john,review,0.93,geographic_index,16,Anna Point,18.371289,-64.733869,contains_clean_slug
2450,Suttpcslane Bdy,estate,st_thomas,none,0.41,geographic_index,691,DUTCHMAN CAP,18.37996707126645,-65.0617794059329,weak_similarity
2451,Suvalca Island Passage,island,st_thomas,none,0.4,geographic_index,2264,SANTA MARIA,18.359333337383298,-64.98905345449211,weak_similarity
2454,Sweetbottom Estate,estate,st_thomas,none,0.333,geographic_index,2323,Skytsborg Tower,18.3445,-64.9302,weak_similarity
2455,Sydvest Pvnt,point,st_croix,none,0.333,geographic_index,530,CONTENTMENT,17.7380551734812,-64.71023866116394,weak_similarity
2456,T'umel Point,point,st_thomas,none,0.4,geographic_index,967,Great Saint James,18.3105321364764,-64.8291316641308,weak_similarity
2460,Tabor and Harryvilld,estate,st_thomas,none,0.573,geographic_index,2459,TABOR & HARMONY,18.349611595744598,-64.88284998096904,weak_similarity
2461,Tague Bay,bay,st_croix,weak,0.833,geographic_index,2476,TEAGUE BAY,17.75301681301925,-64.61045350304195,weak_similarity
2462,Tague Point,estate,st_thomas,none,0.439,geographic_index,2078,RAPHUNE,18.33611739862115,-64.90749670274926,weak_similarity
2463,Takes Bay,bay,st_croix,none,0.429,geographic_index,485,COAKLEY BAY,17.75255735316205,-64.642238675789,weak_similarity
2465,Tamarindtree Gut,gut,st_thomas,none,0.45,geographic_index,2266,Santa Maria Gut,18.359333337383298,-64.98905345449211,weak_similarity
2470,Target Rock,point,st_thomas,none,0.417,geographic_index,492,COCULUS ROCK,18.31372200975455,-64.8648698763188,weak_similarity
2472,Tatoh Key,island,st_thomas,none,0.6,geographic_index,2486,Thatch Cay,18.3592767020762,-64.86191857744305,weak_similarity
2473,TaZZard Bay,estate,st_thomas,none,0.385,geographic_index,1715,NAZARETH,18.32057236303325,-64.8471117829859,weak_similarity
2474,Tbatah Cay,island,st_thomas,weak,0.8,geographic_index,2486,Thatch Cay,18.3592767020762,-64.86191857744305,weak_similarity
2477,Teasue Bay,bay,st_thomas,none,0.375,geographic_index,84,BELLEVUE,18.3265528432309,-64.9212594012035,weak_similarity
2478,Teparara,estate,st_croix,none,0.566,geographic_index,2522,TIPPERARY,17.74425251229635,-64.65475143041975,weak_similarity
2479,Ternem,point,st_thomas,none,0.5,geographic_index,91,Benner Bay,18.330419,-64.859625,weak_similarity
2480,Teste de hfoine,point,st_croix,none,0.467,geographic_index,114,Betty’s Hope Estate,17.69531579785525,-64.816510915274,weak_similarity
2481,Testman,estate,st_croix,none,0.581,geographic_index,1041,HARTMAN,17.72625551725455,-64.66062192582025,weak_similarity
2488,Thatch Hill,estate,st_thomas,review,0.92,geographic_index,2486,Thatch Cay,18.3592767020762,-64.86191857744305,contains_clean_slug
2489,Thatch Island and St,island,st_john,none,0.286,geographic_index,100,BETHANY,18.32875985137175,-64.78395168634535,weak_similarity
2495,The Mountais,estate,st_croix,review,0.885,geographic_index,1676,MOUNTAIN,17.71409151355645,-64.835947393362,similarity_or_token_overlap
2498,The Sou&,estate,st_thomas,none,0.51,geographic_index,193,BOTANY BAY,18.35401195896805,-65.03347371262775,weak_similarity
2500,The W4lliarn,estate,st_croix,none,0.635,geographic_index,2727,WILLIAM,17.7361947584054,-64.88053609237156,weak_similarity
2501,The WiWam D a h,estate,st_croix,none,0.448,geographic_index,2729,WILLIAMS DELIGHT,17.69714136940255,-64.8364797961963,weak_similarity
2502,Thnadnrcdle Point,point,st_john,none,0.296,geographic_index,440,Chocolate Hole,18.318586,-64.784307,weak_similarity
2503,Thoma8 Runs Bay,bay,st_thomas,none,0.636,geographic_index,2510,THOMAS - LONG BAY,18.3372628064215,-64.91976801040366,weak_similarity
2504,Thomaa,estate,st_thomas,weak,0.843,geographic_index,2508,THOMAS,18.33875237679775,-64.91696678686151,weak_similarity
2512,Thomas Harbor,bay,st_thomas,review,0.92,geographic_index,2508,THOMAS,18.33875237679775,-64.91696678686151,contains_clean_slug
2513,Thomas Hill,estate,st_croix,review,0.93,geographic_index,2509,THOMAS,17.74401997439135,-64.73823225721745,contains_clean_slug
2515,Thompson Hill,hill,st_croix,none,0.732,geographic_index,1069,Hermon Hill,17.73418300782975,-64.71072853406909,weak_similarity
2518,Thumberg,estate,st_thomas,none,0.51,geographic_index,2341,SOLBERG,18.3502071369676,-64.94474322134475,weak_similarity
2521,Tide Hint,estate,st_croix,none,0.454,geographic_index,2148,Robe Hill,17.7515172839017,-64.85901212227861,weak_similarity
2523,Tiwwara,estate,st_thomas,none,0.385,geographic_index,625,DEMARARA,18.3389130819727,-64.94160955785715,weak_similarity
2529,Toorenhero,estate,st_thomas,none,0.41,geographic_index,91,Benner Bay,18.330419,-64.859625,weak_similarity
2530,Touch Key,island,st_thomas,none,0.5,geographic_index,2486,Thatch Cay,18.3592767020762,-64.86191857744305,weak_similarity
2532,Towers,estate,st_croix,none,0.581,geographic_index,538,COOPERS,17.6951962167965,-64.8094797486572,weak_similarity
2536,Triangle Rocks,point,st_thomas,none,0.357,geographic_index,492,COCULUS ROCK,18.31372200975455,-64.8648698763188,weak_similarity
2537,Tropaco,estate,st_thomas,none,0.439,geographic_index,2508,THOMAS,18.33875237679775,-64.91696678686151,weak_similarity
2538,Tropaco Point,bay,st_thomas,none,0.429,geographic_index,2508,THOMAS,18.33875237679775,-64.91696678686151,weak_similarity
2545,Tsaguss Bay,bay,st_croix,none,0.571,geographic_index,2476,TEAGUE BAY,17.75301681301925,-64.61045350304195,weak_similarity
2546,Tu& Bay,bay,st_thomas,none,0.343,geographic_index,192,Botany Bay,18.35401195896805,-65.03347371262775,weak_similarity
2547,Turkey Cay,island,st_thomas,none,0.6,geographic_index,971,GREEN CAY,18.30961532150965,-64.9080402474628,weak_similarity
2548,Turnbull,estate,st_john,none,0.51,geographic_index,2551,TURNER POINT,18.3420162496453,-64.69090698795429,weak_similarity
2554,Turret Bay,estate,st_thomas,none,0.51,geographic_index,350,CARET BAY,18.36457293689035,-64.97608543520525,weak_similarity
2555,Turret Point,bay,st_thomas,none,0.51,geographic_index,351,Caret Point,18.36457293689035,-64.97608543520525,weak_similarity
2560,Turtledove Key,estate,st_thomas,weak,0.857,geographic_index,2559,Turtledove Cay,18.3086275618696,-65.0003906549153,similarity_or_token_overlap
2561,Tutu,estate,st_thomas,none,0.333,geographic_index,2486,Thatch Cay,18.3592767020762,-64.86191857744305,weak_similarity
2562,Tutu Bay,estate,st_thomas,none,0.333,geographic_index,2486,Thatch Cay,18.3592767020762,-64.86191857744305,weak_similarity
2563,Tutu Road,estate,st_thomas,none,0.333,geographic_index,2486,Thatch Cay,18.3592767020762,-64.86191857744305,weak_similarity
2572,U'yttmdaz,point,st_thomas,none,0.333,geographic_index,879,FRYDENDAL,18.3484265706152,-64.87336686139005,weak_similarity
2577,Uhrbay,estate,st_thomas,none,0.51,geographic_index,352,Caretbay,18.364573,-64.976085,weak_similarity
2579,Uitendal,estate,st_thomas,none,0.635,geographic_index,2173,Rosendal,18.35369715902085,-64.91366486842695,weak_similarity
2580,Ulil'loee Ililu,estate,st_john,none,0.375,geographic_index,325,Caneel Hill,18.34305825172645,-64.7874874960091,weak_similarity
2582,Uoatsmams Klip,point,st_john,none,0.286,geographic_index,2084,RATA CAY,18.355968979736453,-64.79682105974845,weak_similarity
2585,Uovonis Bay,bay,st_thomas,none,0.724,geographic_index,201,Bovoni Bay,18.3156803213225,-64.8845745482555,weak_similarity
2586,Upper Bethlehem,estate,st_thomas,none,0.385,geographic_index,2587,UPPER JOHN DUNKO,18.3468398283624,-64.9513046384204,weak_similarity
2588,Upper L o n,estate,st_thomas,none,0.51,geographic_index,2587,UPPER JOHN DUNKO,18.3468398283624,-64.9513046384204,weak_similarity
2594,Urtrs I'llnt,point,st_croix,none,0.455,geographic_index,254,BURNS HILL,17.758095386224348,-64.8751651290253,weak_similarity
2595,Usher Cay,point,st_thomas,none,0.556,geographic_index,971,GREEN CAY,18.30961532150965,-64.9080402474628,weak_similarity
2598,Uujo de la Punta,point,st_thomas,none,0.313,geographic_index,177,BORDEAUX,18.356590458506503,-65.01661868979055,weak_similarity
2602,Vagdhue Pgnt,point,st_thomas,none,0.333,geographic_index,3,ADELPHI,18.3503525854884,-64.98204334502465,weak_similarity
2603,Vaght Hans Point,point,st_thomas,none,0.417,geographic_index,1544,Magens Bay,18.3626,-64.9307,weak_similarity
2604,Vagthus Point,point,st_croix,none,0.333,geographic_index,2088,Rattan Hills,17.749739825071998,-64.74981364350225,weak_similarity
2605,Valley,estate,st_croix,review,0.93,geographic_index,318,CANE VALLEY,17.71909500710795,-64.84903999375955,contains_clean_slug
2607,Vandfytdings-Btedet,point,st_thomas,none,0.333,geographic_index,928,Government House,18.3418,-64.9313,weak_similarity
2608,Veaeup Bay,bay,st_thomas,none,0.375,geographic_index,84,BELLEVUE,18.3265528432309,-64.9212594012035,weak_similarity
2611,Velgunst,estate,st_thomas,none,0.635,geographic_index,1621,MISGUNST,18.35687840900315,-64.9333822333455,weak_similarity
2614,Vestende-Pente,point,st_thomas,none,0.357,geographic_index,713,EASTERN WATER ISLAND / SPRAT BAY,18.32355944219015,-64.94466601043206,weak_similarity
2618,Virgin Point,point,st_thomas,none,0.375,geographic_index,1621,MISGUNST,18.35687840900315,-64.9333822333455,weak_similarity
2620,Vitendal,estate,st_thomas,none,0.635,geographic_index,2173,Rosendal,18.35369715902085,-64.91366486842695,weak_similarity
2621,Vitendals,estate,st_croix,none,0.566,geographic_index,9,Allendale Estate,17.7296110384528,-64.84043440311095,weak_similarity
2623,Vluck Point,point,st_thomas,none,0.6,geographic_index,230,BUCK ISLAND,18.27684110476125,-64.8922408046305,weak_similarity
2624,Vlucka Point,point,st_thomas,none,0.5,geographic_index,230,BUCK ISLAND,18.27684110476125,-64.8922408046305,weak_similarity
2627,Volkert,estate,st_thomas,none,0.581,geographic_index,2341,SOLBERG,18.3502071369676,-64.94474322134475,weak_similarity
2628,Vughl,estate,st_thomas,none,0.41,geographic_index,1117,HULL,18.367754652070353,-64.95262479216476,weak_similarity
2629,Vugthuue Pytat,point,st_thomas,none,0.286,geographic_index,102,BETHESDA,18.3559062831591,-65.00835365155365,weak_similarity
2630,Vvndpunt,point,st_thomas,none,0.375,geographic_index,521,Contant,18.34442312704015,-64.95865161016525,weak_similarity
2631,Wachthaue Punt,point,st_croix,none,0.357,geographic_index,30,Annaly Gut,17.758595,-64.852715,weak_similarity
2632,Wachthuus Pynt,point,st_croix,none,0.357,geographic_index,470,CLAIRMONT,17.773535739848,-64.7779237775738,weak_similarity
2633,Wade Point,bay,st_croix,none,0.5,geographic_index,311,CANE,17.702682157254202,-64.84359059453385,weak_similarity
2634,Waiter'8 Point,point,st_croix,none,0.625,geographic_index,2716,White's Bay,17.686901929189702,-64.87381669603064,weak_similarity
2636,Waldberb Guard,estate,st_croix,weak,0.796,geographic_index,2637,WALDBERGGAARD,17.72065511736185,-64.84334261000215,weak_similarity
2638,Wan0 Point,bay,st_thomas,none,0.343,geographic_index,192,Botany Bay,18.35401195896805,-65.03347371262775,weak_similarity
2641,Watberg Gaard,estate,st_thomas,none,0.395,geographic_index,403,CATHERINEBERG,18.3450964261188,-64.93264931271824,weak_similarity
2642,Watchhouee Point,point,st_croix,none,0.333,geographic_index,2722,WHITES BAY (South),17.68953537761275,-64.88339692489569,weak_similarity
2644,Water Battery,historic,st_thomas,none,0.385,geographic_index,352,Caretbay,18.364573,-64.976085,weak_similarity
2645,Water Bay,estate,st_thomas,none,0.61,geographic_index,2409,St. PETER,18.3636778385126,-64.94634233178459,weak_similarity
2647,Water Island Anchorage,point,st_thomas,none,0.417,geographic_index,1544,Magens Bay,18.3626,-64.9307,weak_similarity
2650,Water Qmuc2,estate,st_thomas,none,0.395,geographic_index,713,EASTERN WATER ISLAND / SPRAT BAY,18.32355944219015,-64.94466601043206,weak_similarity
2652,Watercreek Point,point,st_john,none,0.462,geographic_index,402,Catherineberg,18.3474,-64.7479,weak_similarity
2654,Waterground,estate,st_croix,none,0.51,geographic_index,2635,Walberggaard,17.72065511736185,-64.84334261000215,weak_similarity
2655,Waterlamon Cay,estate,st_john,none,0.581,geographic_index,468,CINNAMON CAY,18.356393692045,-64.75644601064465,weak_similarity
2657,Waterlemon Bay,bay,st_john,none,0.4,geographic_index,326,Caneelborn,18.34305825172645,-64.7874874960091,weak_similarity
2658,Waterlemon Cay,bay,st_thomas,none,0.5,geographic_index,971,GREEN CAY,18.30961532150965,-64.9080402474628,weak_similarity
2659,WaterpEaata Bay,bay,st_thomas,none,0.455,geographic_index,2129,Retreat,18.34264445784635,-64.88706827427085,weak_similarity
2660,Waterweek Bay,bay,st_john,none,0.462,geographic_index,402,Catherineberg,18.3474,-64.7479,weak_similarity
2661,Watsr Limon Bay,bay,st_thomas,none,0.462,geographic_index,2459,TABOR & HARMONY,18.349611595744598,-64.88284998096904,weak_similarity
2662,Watwmelon Cay,island,st_thomas,none,0.467,geographic_index,1452,LITTLE FLAT CAY,18.3176615035053,-64.9888146529801,weak_similarity
2666,Weal End,estate,st_croix,none,0.455,geographic_index,2261,Sandy Point,17.6819,-64.8997,weak_similarity
2669,Weetend Point,point,st_thomas,none,0.429,geographic_index,1404,Lerken Bay,18.35975098547915,-64.94000561367716,weak_similarity
2670,Wegroe Bay,estate,st_croix,none,0.677,geographic_index,1723,NEGRO BAY,17.6978977833209,-64.79979690740001,weak_similarity
2672,Wells Bay,bay,st_croix,weak,0.8,geographic_index,2725,WILL'S BAY,17.75828851965295,-64.8438565677093,weak_similarity
2674,Werrtmcde,point,st_thomas,none,0.454,geographic_index,2676,West Cay,18.35872531090545,-65.0462665723619,weak_similarity
2675,Wert Eade Bay,bay,st_thomas,none,0.556,geographic_index,2676,West Cay,18.35872531090545,-65.0462665723619,weak_similarity
2680,West Hoek,point,st_thomas,none,0.566,geographic_index,2676,West Cay,18.35872531090545,-65.0462665723619,weak_similarity
2683,West Pohct,point,st_thomas,none,0.51,geographic_index,2676,West Cay,18.35872531090545,-65.0462665723619,weak_similarity
2684,West Point,point,st_thomas,none,0.51,geographic_index,2676,West Cay,18.35872531090545,-65.0462665723619,weak_similarity
2687,Westend and Lfttle Nnrtbddrct Quaptera,estate,st_thomas,none,0.304,geographic_index,1316,KRONPRINSENS QUARTER,18.34141928853635,-64.937199780302,weak_similarity
2688,Westend Bay,bay,st_thomas,none,0.5,geographic_index,2676,West Cay,18.35872531090545,-65.0462665723619,weak_similarity
2690,Westend Saltpond,point,st_thomas,none,0.385,geographic_index,2676,West Cay,18.35872531090545,-65.0462665723619,weak_similarity
2691,Westende,point,st_thomas,none,0.51,geographic_index,2676,West Cay,18.35872531090545,-65.0462665723619,weak_similarity
2693,Wetter8 Point,point,st_croix,none,0.571,geographic_index,2405,ST PETERS,17.74343239067965,-64.68638037446959,weak_similarity
2695,Whale Bay,bay,st_thomas,none,0.4,geographic_index,1101,HOPE,18.3626612187422,-65.001633113491,weak_similarity
2696,Whale Point,bay,st_thomas,none,0.4,geographic_index,1101,HOPE,18.3626612187422,-65.001633113491,weak_similarity
2698,Wheel-of-Fortune,estate,st_thomas,none,0.472,geographic_index,826,FORTUNA,18.34910707085145,-65.0142865514324,weak_similarity
2702,Whim,estate,st_thomas,none,0.343,geographic_index,2508,THOMAS,18.33875237679775,-64.91696678686151,weak_similarity
2706,Whim Plantation Records,archive_record,st_croix,none,0.578,geographic_index,819,Fort Frederik and Emancipation Records,17.7125,-64.8842,weak_similarity
2709,White,estate,st_croix,review,0.93,geographic_index,2713,WHITE LADY,17.69154057388075,-64.8839468550193,contains_clean_slug
2714,White Point,bay,st_john,none,0.4,geographic_index,1100,HOPE,18.34078922243555,-64.73636106952304,weak_similarity
2715,White Point aud Cnhritahorn Point,point,st_thomas,none,0.333,geographic_index,2516,Three Queens Statue,18.341,-64.932,weak_similarity
2718,Whiteladies,estate,st_croix,none,0.646,geographic_index,2713,WHITE LADY,17.69154057388075,-64.8839468550193,weak_similarity
2724,Wildhagen,estate,st_thomas,none,0.454,geographic_index,1543,Magen,18.3626,-64.9307,weak_similarity
2730,Wilson,estate,st_croix,none,0.581,geographic_index,2737,WINDSOR,17.7603909805568,-64.77313377370525,weak_similarity
2732,Wimenog,estate,st_thomas,none,0.41,geographic_index,1509,LOUISENHOJ,18.35205982839385,-64.92213183992129,weak_similarity
